path,base_path,status,owners,split_rule,evidence,hunk_count,base_to_source_hunks
scripts/ledger-ble-probe/README.md,scripts/ledger-ble-probe/README.md,A,C03;C04;C05;C06;C07,BLE 진단 절차와 증거 한계 문서,"raw GATT·DMK probe와 Apple source, Windows/Linux 결과를 구분하고 실제 firmware/RF/Speculos 통합 증거가 아니라고 명시",1,"-0,0 +1,343"
scripts/ledger-ble-probe/dmk/build.gradle.kts,scripts/ledger-ble-probe/dmk/build.gradle.kts,A,C05,공식 Android DMK/production handler probe 빌드,DMK 0.0.4와 LedgerMobileHandler 및 Android 단위 테스트 소스를 결합,1,"-0,0 +1,34"
scripts/ledger-ble-probe/dmk/gradle.properties,scripts/ledger-ble-probe/dmk/gradle.properties,A,C05,DMK probe 빌드 설정,독립 Android probe project 설정,1,"-0,0 +1"
scripts/ledger-ble-probe/dmk/settings.gradle.kts,scripts/ledger-ble-probe/dmk/settings.gradle.kts,A,C05,DMK probe project 선언,LedgerDmkBleProbe 독립 Gradle project,1,"-0,0 +1,3"
scripts/ledger-ble-probe/dmk/src/main/AndroidManifest.xml,scripts/ledger-ble-probe/dmk/src/main/AndroidManifest.xml,A,C05,DMK probe 권한·앱 선언,Internet와 Bluetooth scan/connect 권한,1,"-0,0 +1,10"
scripts/ledger-ble-probe/dmk/src/main/java/app/vizor/dmkprobe/BridgeProbe.kt,scripts/ledger-ble-probe/dmk/src/main/java/app/vizor/dmkprobe/BridgeProbe.kt,A,C03;C05,production Android handler loopback fixture,LedgerMobileHandler discovery/connect/exchange method-channel 호출; 실제 Ledger signer가 아님,1,"-0,0 +1,91"
scripts/ledger-ble-probe/dmk/src/main/java/app/vizor/dmkprobe/DmkProbe.kt,scripts/ledger-ble-probe/dmk/src/main/java/app/vizor/dmkprobe/DmkProbe.kt,A,C05,공식 DMK framing·stale response fixture,GetAppAndVersion와 APDU/reconnect를 synthetic peer에 수행하고 signature가 아님을 명시,1,"-0,0 +1,84"
scripts/ledger-ble-probe/dmk/src/main/java/app/vizor/dmkprobe/HandlerProbe.kt,scripts/ledger-ble-probe/dmk/src/main/java/app/vizor/dmkprobe/HandlerProbe.kt,A,C03;C05,production handler cleanup·재연결 fixture,normal APDU 뒤 disconnect cleanup 중 exchange 차단과 재사용을 확인,1,"-0,0 +1,125"
scripts/ledger-ble-probe/dmk/src/main/java/io/flutter/plugin/common/Channels.kt,scripts/ledger-ble-probe/dmk/src/main/java/io/flutter/plugin/common/Channels.kt,A,C03;C05,handler probe용 최소 Flutter channel shim,production handler를 독립 JVM/Android fixture에서 실행하기 위한 test adapter,1,"-0,0 +1,21"
scripts/ledger-ble-probe/peripheral.py,scripts/ledger-ble-probe/peripheral.py,A,C05,raw Android GATT 가상 peripheral,Ledger 모양 UUID를 쓰지만 Ledger framing/signing은 하지 않는다고 명시,1,"-0,0 +1,60"
scripts/ledger-ble-probe/run-android.sh,scripts/ledger-ble-probe/run-android.sh,A,C05,raw GATT probe 설치·권한·실행 wrapper,별도 app.vizor.bleprobe만 설치하고 emulator Bluetooth 경로를 실행,1,"-0,0 +1,44"
scripts/ledger-ble-probe/run-dmk.sh,scripts/ledger-ble-probe/run-dmk.sh,A,C05,DMK probe 설치·실행 wrapper,Vizor 앱을 교체하지 않는 공식 DMK fixture임을 명시,1,"-0,0 +1,39"
scripts/ledger-ble-probe/sdk_peripheral.py,scripts/ledger-ble-probe/sdk_peripheral.py,A,C05,DMK용 single-frame synthetic BLE peer,GetApp/version/APDU status를 합성하며 wallet/key/signature가 없음,1,"-0,0 +1,77"
test/app_bootstrap_test.dart,test/app_bootstrap_test.dart,M,C02,bootstrap signer kind·Ledger metadata 병합과 legacy backfill,"Rust signer kind 신뢰, connection preference/transport/device metadata 보존 검사",6,"-5,0 +6,35 | -31,16 +66,18 | -48,5 +85,5 | -54,8 +91,9 | -113,0 +152 | -130,0 +170,72"
test/app_ledger_first_account_onboarding_test.dart,test/app_ledger_first_account_onboarding_test.dart,A,C02;UI,"첫/추가 Ledger 계정 import 수명주기는 C02, 비밀번호·화면 전환은 UI","첫 계정은 password 후 import·Home, 추가 계정은 password 생략",1,"-0,0 +1,269"
test/core/navigation/mobile_routes_test.dart,test/core/navigation/mobile_routes_test.dart,M,UI;C13,hardware details 라우트는 UI; swap draft fake API 보정은 C13,MobileHardwareAccountDetailsScreen Cupertino push와 settlePcztDraftAfterLedgerBroadcast fixture,3,"-19,0 +20 | -210,0 +212,18 | -676,0 +696,6"
test/features/accounts/accounts_screen_test.dart,test/features/accounts/accounts_screen_test.dart,M,C02;C03;UI,"독립 계정·metadata 계약은 C02, transport preference는 C03, row/menu/details 렌더링은 UI","Ledger A/B 그룹핑 없음, signer badge, USB-only model 설정, add-account action 검증",15,"-17,0 +18 | -21,0 +23,2 | -147,0 +151,41 | -301,0 +346,2 | -302,0 +349,2 | -420 +468 | -434,0 +483,2 | -452,0 +503 | -457 +508,9 | -460 +519,7 | -462,0 +528,172 | -1421,0 +1659 | -1456,0 +1695,11 | -1473,0 +1723,4 | -1579,0 +1833,2"
test/features/accounts/mobile_accounts_screen_test.dart,test/features/accounts/mobile_accounts_screen_test.dart,M,C02;UI,"signer/account recovery metadata는 C02, 모바일 목록·details routing은 UI",Ledger 계정 독립성과 Keystone/Ledger hardware details의 birthday/index 표시,12,"-22,0 +23 | -36,0 +38 | -38,0 +41,3 | -42 +47 | -45,0 +51,3 | -78,0 +87,6 | -88,0 +103,6 | -94,0 +115,3 | -330,0 +354,33 | -402,0 +459 | -426,11 +483,23 | -438,16 +507,45"
test/features/accounts/mobile_ledger_account_details_layout_test.dart,test/features/accounts/mobile_ledger_account_details_layout_test.dart,A,C02;UI,"known recovery metadata 유지 계약은 C02, 320px/RTL/scale/copy layout은 UI","birthday load 실패, missing values, add account 미노출 및 좁은 화면 적합성",1,"-0,0 +1,245"
test/features/home/home_desktop_screen_test.dart,test/features/home/home_desktop_screen_test.dart,M,C12;UI,"Ledger shield 진입 dispatch는 C12, overlay 노출은 UI",Ledger hardware account가 전용 shielding approval surface를 연다,8,"-20,0 +21,2 | -1098,0 +1101,31 | -1430,0 +1464 | -1445,0 +1480 | -1450,0 +1486,4 | -1531,0 +1571,31 | -1543,0 +1614 | -1547,2 +1618,10"
test/features/home/ledger_shielding_limit_notice_provider_test.dart,test/features/home/ledger_shielding_limit_notice_provider_test.dart,A,C09;C12;UI,"입력 한도·round 수 계산은 C09/C12, 설명 copy는 UI",한도 초과 approvals 수와 한도 이내/비Ledger silent 상태 검사,1,"-0,0 +1,148"
test/features/home/mobile_home_screen_test.dart,test/features/home/mobile_home_screen_test.dart,M,C12;UI,"Ledger shield route/한도 초과 허용은 C12, 모바일 navigation은 UI",전용 route와 input limit 초과시에도 shield action 유지,10,"-15,0 +16 | -27,0 +29 | -28,0 +31,2 | -180,12 +184,13 | -235,0 +241,2 | -269,0 +277,7 | -340 +354,3 | -350,0 +367 | -2123 +2140 | -2355,0 +2373,99"
test/features/ledger/ledger_account_service_test.dart,test/features/ledger/ledger_account_service_test.dart,A,C02,UFVK 기반 중복 검사와 account-scoped import metadata,같은 index가 아니라 UFVK를 비교하고 model/index/birthday/transport metadata를 전달,1,"-0,0 +1,113"
test/features/ledger/ledger_app_readiness_service_test.dart,test/features/ledger/ledger_app_readiness_service_test.dart,A,C01;C03,"앱/version protocol gate는 C01, 연결 실패 분류·재시도 상태는 C03","dashboard→open, minimum 3.9.3, permission/USB failure와 mobile BLE service 경로",1,"-0,0 +1,353"
test/features/ledger/ledger_capability_test.dart,test/features/ledger/ledger_capability_test.dart,A,C01;C03;C04;C05;C06;C07;C09,"공통 support/version/모델 계약은 C01/C03, OS transport matrix는 C04~C07, migration guard는 C09",mainnet/platform/Bluetooth/model/version와 legacy Orchard quarantine를 검사,1,"-0,0 +1,193"
test/features/ledger/ledger_connection_guide_test.dart,test/features/ledger/ledger_connection_guide_test.dart,A,C01;C03;UI,"minimum-version/active request guard는 core, guide copy/link는 UI","실제 version constant, support article, active connection 중 guide 차단",1,"-0,0 +1,100"
test/features/ledger/ledger_connection_recovery_test.dart,test/features/ledger/ledger_connection_recovery_test.dart,A,C03,중복 recovery 합류·명시적 retry·late completion 배제,invalid pairing typed instruction 보존과 dispose 후 callback 무시,1,"-0,0 +1,84"
test/features/ledger/ledger_connection_service_test.dart,test/features/ledger/ledger_connection_service_test.dart,A,C03;C04;C05;C06;C07,"공통 selection/fallback/cancel 계약은 C03, 각 platform preference cases는 해당 adapter PR","Linux/Windows USB/Bluetooth preference, explicit USB no fallback, known USB-only model, post-start fallback 금지",1,"-0,0 +1,640"
test/features/ledger/ledger_error_messages_test.dart,test/features/ledger/ledger_error_messages_test.dart,A,C03;C09;UI,"typed failure 분류는 C03/C09, 사용자 문구는 UI","USB failure, account mismatch, capacity, pairing invalid, cancel과 unrelated failure copy 분기",1,"-0,0 +1,162"
test/features/ledger/ledger_immediate_migration_service_test.dart,test/features/ledger/ledger_immediate_migration_service_test.dart,A,C08;C09,"migration request의 prepare/sign/proof-wait/complete/finally-discard는 C09 residual unsupported 경로에 보존하고, PCZT signature shape 검증만 C08",requestId 기반 migration request lifecycle과 signature count/pool/action 변환을 검사하며 signed-operation checkpoint DB는 사용하지 않음,1,"-0,0 +1,339"
test/features/ledger/ledger_mobile_ble_service_test.dart,test/features/ledger/ledger_mobile_ble_service_test.dart,A,C03;C04;C05,"Dart method-channel typed contract·retry/cancel은 C03, Apple/Android native mapping fixture는 C04/C05","permission mapping, 0x6901 bounded retry, UFVK review restart, signing cancellation, pairing invalid",1,"-0,0 +1,472"
test/features/ledger/ledger_native_ble_probe_test.dart,test/features/ledger/ledger_native_ble_probe_test.dart,A,C03;C04;C05,native channel source probe; Apple/Android handler 등록·method surface 확인,소스 정적 검증이며 runtime BLE/물리 장치 증거가 아님,1,"-0,0 +1,144"
test/features/ledger/ledger_operation_recovery_test.dart,test/features/ledger/ledger_operation_recovery_test.dart,A,C10;C13,"일반 signed-operation state/idempotency는 C10, deadline/order result adapter는 C13","prefix matching, retryable broadcast, expired send/deposit discard, result checkpoint, trailing recovery pass",1,"-0,0 +1,509"
test/features/ledger/ledger_pairing_code_provider_test.dart,test/features/ledger/ledger_pairing_code_provider_test.dart,A,C03;C07;UI,"typed pairing event/provider는 C03/C07, 사용자 노출은 UI",Linux connection channel의 well-formed code만 노출하고 prompt 종료시 제거,1,"-0,0 +1,64"
test/features/ledger/ledger_shield_signing_overlay_test.dart,test/features/ledger/ledger_shield_signing_overlay_test.dart,A,C09;C10;C12;UI,"capacity/round/checkpoint 실행은 C09/C10/C12, overlay 상태·copy는 UI","32개 단위 round, no-progress/remaining-read 실패 중단, broadcast 전 checkpoint 검사",1,"-0,0 +1,496"
test/features/ledger/ledger_signing_modal_test.dart,test/features/ledger/ledger_signing_modal_test.dart,A,C03;C10;UI,"reconnect와 cancel/checkpoint action semantics는 C03/C10, modal layout/status/copy는 UI","reconnect가 sign하지 않음, saving 중 cancel 없음, Linux pairing code, narrow/RTL states",1,"-0,0 +1,818"
test/features/ledger/ledger_signing_service_test.dart,test/features/ledger/ledger_signing_service_test.dart,A,C03;C08;C09,"operation gate/cancel은 C03, signature validation/cooldown은 C08, release guard는 C09","동시 stream 직렬화, failure 뒤 cooldown, account/signature mismatch, unsupported recovery before transport",1,"-0,0 +1,105"
test/features/ledger/ledger_voting_signing_service_test.dart,test/features/ledger/ledger_voting_signing_service_test.dart,A,C08;C14,"compact signature shape/cryptographic match는 C08, bundle mapping은 C14",정확히 한 개 64-byte Ironwood signature와 pool/action/count mismatch fail-closed,1,"-0,0 +1,232"
test/features/ledger/mobile_ledger_swap_signing_surface_test.dart,test/features/ledger/mobile_ledger_swap_signing_surface_test.dart,A,C10;C13;UI,"checkpoint/broadcast/deadline/cancel 실행은 C10/C13, 모바일 signing surface는 UI","durable completion 전 back 차단, unsignable request abandon, checkpoint retry와 order expiry",1,"-0,0 +1,687"
test/features/migration/ironwood_migration_announcement_provider_test.dart,test/features/migration/ironwood_migration_announcement_provider_test.dart,M,C09,Ledger legacy Orchard migration 차단,Ledger Orchard funds에도 migration UI를 제안하지 않음,6,"-301,0 +302,50 | -1102,0 +1153 | -1106 +1157,3 | -1164 +1217 | -1167 +1220 | -1173 +1226,5"
test/features/migration/ironwood_migration_flow_screen_test.dart,test/features/migration/ironwood_migration_flow_screen_test.dart,M,C09;UI,"migration route guard는 C09, blocked screen behavior는 UI",Ledger가 desktop migration flow에 진입하지 못함,12,"-24,0 +25,2 | -512,0 +515,21 | -1342,0 +1366,23 | -5372,0 +5419 | -5384,0 +5432 | -5516 +5564,4 | -5555,0 +5607,4 | -6211 +6266,4 | -6215 +6273 | -6221,0 +6280,2 | -6250,0 +6311,3 | -6323,0 +6387,116"
test/features/migration/mobile_ironwood_migration_flow_screen_test.dart,test/features/migration/mobile_ironwood_migration_flow_screen_test.dart,M,C09;UI,"mobile migration route guard는 C09, 화면 격리는 UI",Ledger private/mobile migration route quarantine,14,"-39,0 +40,2 | -188,0 +191,4 | -190,2 +196,4 | -714 +722,4 | -723,0 +735 | -841,0 +854 | -995,2 +1008,7 | -1264,0 +1283,107 | -1961,0 +2087 | -1988,0 +2115,8 | -4699 +4833 | -4772 +4906 | -5164 +5298 | -8567,0 +8702,18"
test/features/onboarding/ledger_connect_screen_test.dart,test/features/onboarding/ledger_connect_screen_test.dart,A,C01;C02;C03;C06;C07;UI,"UFVK export/import와 duplicate는 C01/C02, transport/readiness/cancel은 C03·desktop adapters, picker/form/layout은 UI","Linux/Windows transport, version failure, advanced account index, device approval/cancel, sidebar artwork 검사",1,"-0,0 +1,1002"
test/features/onboarding/ledger_setup_desktop_test.dart,test/features/onboarding/ledger_setup_desktop_test.dart,A,C02;UI,"import callback metadata는 C02, birthday/name/avatar setup flow는 UI",approved account export 후 birthday/customization을 거쳐 import,1,"-0,0 +1,201"
test/features/onboarding/mobile_customise_account_screen_test.dart,test/features/onboarding/mobile_customise_account_screen_test.dart,M,C02;UI,"Ledger account setup metadata 연결은 C02, name/avatar UI는 UI",Ledger customisation callback과 mnemonic 없는 import 경로,2,"-14,0 +15,2 | -367,0 +370,140"
test/features/onboarding/mobile_ledger_birthday_screen_test.dart,test/features/onboarding/mobile_ledger_birthday_screen_test.dart,A,C02;UI,"birthdayHeight 전달은 C02, 입력·계속 화면은 UI",Ledger birthday callback과 known height submission,1,"-0,0 +1,156"
test/features/onboarding/mobile_ledger_connect_screen_test.dart,test/features/onboarding/mobile_ledger_connect_screen_test.dart,A,C02;C03;C04;C05;UI,"UFVK duplicate/import는 C02, BLE discovery/session/cancel은 C03~C05, picker/error/artwork는 UI","iOS/Android Bluetooth import, permission/empty/retry, sheet close discovery stop, late account 무시",1,"-0,0 +1,1137"
test/features/onboarding/mobile_passcode_screen_test.dart,test/features/onboarding/mobile_passcode_screen_test.dart,M,C02;UI,"첫 Ledger account setup commit는 C02, passcode/biometrics 화면 순서는 UI",Ledger passcode를 biometrics 전에 commit,3,"-10,0 +11,2 | -100,0 +103,39 | -159,0 +201,18"
test/features/onboarding/mobile_wallet_link_screens_test.dart,test/features/onboarding/mobile_wallet_link_screens_test.dart,M,C15;UI,"Ledger transfer payload/selection은 C15, 모바일 transfer 화면은 UI",Ledger signer metadata가 있는 Wallet Link 흐름 fixture,1,"-280,0 +281,43"
test/features/onboarding/mobile_welcome_screen_test.dart,test/features/onboarding/mobile_welcome_screen_test.dart,M,UI,Ledger 진입 선택지 노출 UI,mobile onboarding entry의 Ledger method visibility 변경,2,"-7,0 +8 | -25,0 +27,3"
test/features/onboarding/welcome_screen_test.dart,test/features/onboarding/welcome_screen_test.dart,M,UI,desktop Ledger 진입 선택지 노출 UI,first-wallet Ledger creation entry 렌더링,2,"-25,0 +26,10 | -164,0 +175,4"
test/features/payment_links/payment_link_service_test.dart,test/features/payment_links/payment_link_service_test.dart,M,C13,swap/pay hardware draft fake interface 적응,settlePcztDraftAfterLedgerBroadcast signature 변경에 맞춘 fixture; 독립 Ledger 행위 assertion은 없음,1,"-1992,0 +1993"
test/features/send/mobile_ledger_send_sign_screen_test.dart,test/features/send/mobile_ledger_send_sign_screen_test.dart,A,C08;C10;C11;UI,"prove/sign/checkpoint/cancel/TEX state는 core, mobile screen interaction은 UI","checkpoint 전 handoff, retry 시 재서명 없음, TEX 2 rounds, back/cancel lifecycle",1,"-0,0 +1,680"
test/features/send/mobile_send_screen_test.dart,test/features/send/mobile_send_screen_test.dart,M,C09;C11;UI,"Ledger quote/TEX dispatch는 C09/C11, confirmation/amount sheet는 UI","Ledger 전용 confirmation, TEX recipient, spendable ceiling 설명",4,"-419,0 +420 | -445,0 +447,7 | -3336,0 +3345,58 | -4044,0 +4111,79"
test/features/send/mobile_send_status_screen_test.dart,test/features/send/mobile_send_status_screen_test.dart,M,C10;C11;UI,"durable operation broadcast handoff는 C10/C11, status copy는 UI",persisted Ledger operation을 broadcast하고 실패시 nothing-sent 상태 표시,7,"-40,0 +41 | -60,0 +62,18 | -147,0 +167,29 | -281,0 +330,34 | -325 +407 | -334 +416 | -336,0 +419,4"
test/features/send/send_amount_quote_test.dart,test/features/send/send_amount_quote_test.dart,A,C09,feasible/max suggestion 금액 계약,기기 capacity failure만 더 작은 금액을 제안하고 zero/stale larger suggestion을 거절,1,"-0,0 +1,113"
test/features/send/send_review_screen_test.dart,test/features/send/send_review_screen_test.dart,M,C08;C10;C11;UI,"sign/checkpoint/proposal cancel/TEX retry는 core, desktop review modal·navigation은 UI","in-flight PCZT 재사용, generation 격리, checkpoint retry bytes 보존, TEX second rejection",25,"-7 +6,0 | -9,0 +9,2 | -24,0 +26 | -29,0 +32 | -31,0 +35,3 | -34,0 +41 | -382 +389,4 | -1103,0 +1114,839 | -1157,0 +2007,46 | -1477,0 +2373,3 | -1480 +2378 | -1483 +2381,2 | -1494 +2393,10 | -1520 +2428,2 | -1530,5 +2439,16 | -1541,0 +2462,115 | -1543,0 +2579 | -1554,0 +2591 | -1608 +2644,0 | -1615,0 +2652 | -1719,0 +2757,4 | -1735,0 +2777,4 | -1818,0 +2864,4 | -1847,0 +2897,4 | -1924,0 +2978,4"
test/features/send/send_screen_test.dart,test/features/send/send_screen_test.dart,M,C09;C11;UI,"quote와 Ledger handoff/TEX proposal은 core, composer action은 UI","Ledger 직접 signing handoff와 PCZT pair 전달, account switch/cancel 경계",8,"-50,0 +51,57 | -1426,0 +1484,25 | -1476,0 +1559,30 | -1818,0 +1931,25 | -1887,0 +2025,2 | -1907,0 +2047,2 | -1968,0 +2110 | -1982,0 +2125"
test/features/send/send_status_screen_test.dart,test/features/send/send_status_screen_test.dart,M,C10;C11;UI,"operation recovery/broadcast state는 core, status rendering은 UI",Ledger durable operation 전달과 실패/재시도 상태,11,"-26,0 +27 | -265,0 +267 | -310,0 +313 | -367,0 +371 | -634,0 +639,117 | -840 +961 | -928,0 +1050 | -929,0 +1052 | -941,0 +1065 | -960,0 +1085,3 | -968,0 +1096,43"
test/features/settings/mobile_settings_screen_test.dart,test/features/settings/mobile_settings_screen_test.dart,M,C02;C03;UI,"account signer/connection metadata는 core, settings navigation·labels는 UI",mobile hardware account details와 Ledger add/connect entry,12,"-51 +51 | -64,0 +65,15 | -140,0 +156 | -141,0 +158,30 | -164,24 +210 | -1149 +1172 | -1152 +1175,11 | -1155,6 +1188,2 | -1161,0 +1191,4 | -1163,4 +1196,3 | -1168,0 +1201,37 | -1174 +1243"
test/features/settings/settings_screen_test.dart,test/features/settings/settings_screen_test.dart,M,C02;C03;UI,"account signer/transport preference는 core, desktop settings menu/dialog은 UI",Ledger account badge/details/connection settings 변화,5,"-78,0 +79,48 | -679,0 +728 | -684,0 +734,8 | -705 +762,3 | -795,0 +855,14"
test/features/swap/mobile_swap_keystone_signing_test.dart,test/features/swap/mobile_swap_keystone_signing_test.dart,M,C13,Keystone regression coverage for generalized hardware deposit state,Ledger 도입 후 pendingHardwareSigningIntent/draft API에서도 기존 Keystone flow 유지,17,"-26,0 +27 | -232,0 +234,49 | -274,0 +325,93 | -645,0 +789,44 | -836,0 +1024 | -843 +1031 | -937 +1125 | -943 +1131 | -947 +1135 | -949 +1137 | -983 +1171 | -987 +1175 | -989 +1177 | -999 +1187 | -1004 +1192 | -1032,0 +1221,26 | -1155,0 +1370,8"
test/features/swap/support/swap_screen_test_fakes.dart,test/features/swap/support/swap_screen_test_fakes.dart,M,C10;C13,hardware deposit checkpoint·broadcast fake 계약,SwapHardwarePcztDraft와 Ledger broadcast settlement test double,4,"-40,0 +41 | -56,0 +58,5 | -948,0 +955,8 | -970,0 +985,66"
test/features/swap/swap_screen_test.dart,test/features/swap/swap_screen_test.dart,M,C10;C13;UI,"Ledger deposit sign/checkpoint/recovery는 core, swap/pay 화면 상태는 UI","hardware signing intent, order deadline, retry/abandon 및 Keystone/general swap 회귀",8,"-51,0 +52,2 | -8775 +8777 | -8858,0 +8861,168 | -8993 +9163 | -9106 +9276 | -9598,0 +9769,3 | -9654,0 +9828,9 | -10401,0 +10584,25"
test/features/voting/ledger_voting_signing_panel_test.dart,test/features/voting/ledger_voting_signing_panel_test.dart,A,C14;UI,"submission state projection은 C14, panel steps/memo/layout/cancel affordance는 UI","readiness transitions, memo, account/device reading order, large text/RTL, post-approval rows",1,"-0,0 +1,370"
test/features/voting/mobile_voting_screen_test.dart,test/features/voting/mobile_voting_screen_test.dart,M,C03;C14;UI,"leave-time device cancel은 C03/C14, mobile scaffold/rendering은 UI",route leave 전에 device request cancel,3,"-9,0 +10 | -14,0 +16 | -18,0 +21,61"
test/features/voting/voting_status_screen_test.dart,test/features/voting/voting_status_screen_test.dart,M,C03;C08;C14;UI,"Ledger compact-sign/delegation/recovery/cancel은 core, status/panel/error rendering은 UI","Ledger failure classes, leave cancel, hardware SDK session, multi-bundle state와 Keystone regression",8,"-23,0 +24,4 | -1595,0 +1600,47 | -3945,0 +3997,331 | -4410,0 +4793,2 | -4417,4 +4801,15 | -4847,0 +5243 | -4854,0 +5251,17 | -5792 +6205"
test/features/wallet_link/wallet_link_ledger_export_test.dart,test/features/wallet_link/wallet_link_ledger_export_test.dart,A,C15,Ledger transfer payload export 계약,UFVK/index/birthday/model/name과 device-local connection metadata 제외를 검사,1,"-0,0 +1,160"
test/features/wallet_link/wallet_link_models_test.dart,test/features/wallet_link/wallet_link_models_test.dart,M,C02;C15,hardware signer kind/versioned model round-trip,hardware accounts를 kind로 filter하고 legacy/software payload 호환 회귀,7,"-242,0 +243 | -251,0 +253 | -256,0 +259 | -277,2 +280,7 | -289,0 +298 | -291 +300 | -295,0 +305"
test/providers/account_models_test.dart,test/providers/account_models_test.dart,M,C02,Ledger signer·connection metadata JSON persistence,"legacy hardware→Keystone default, Ledger explicit kind와 automatic preference round-trip",1,"-50,0 +51,85"
test/providers/account_provider_test.dart,test/providers/account_provider_test.dart,M,C02;C10;C15,"Ledger account import/remove metadata는 C02, deletion/reset signed-operation drain은 C10, Wallet Link duplicate는 C15",account mutations와 cleanup hooks/test doubles가 hardware signer 종류 및 operation state를 보존,8,"-0,0 +1,2 | -9,0 +12,2 | -27,0 +32 | -507,0 +513,121 | -1214,0 +1341,17 | -1224,0 +1368 | -1230,0 +1375 | -1235,0 +1381,19"
test/providers/app_security_provider_test.dart,test/providers/app_security_provider_test.dart,M,C02,첫 hardware account setup의 security provider fixture 적응,Ledger onboarding 경로가 password/passcode prepare·commit API를 사용하도록 test double 보정,1,"-31,0 +32"
test/providers/voting/voting_hardware_signer_state_test.dart,test/providers/voting/voting_hardware_signer_state_test.dart,A,C02;C14,account signer kind를 voting hardware state로 projection,Keystone과 Ledger hardware account를 구별,1,"-0,0 +1,24"
test/providers/voting/voting_providers_test.dart,test/providers/voting/voting_providers_test.dart,M,C14,Ledger branch 추가 후 software/Keystone SDK session 회귀 fixture,hardware signer-aware voting service signatures에 맞춘 provider test 변화; Ledger UI 증거가 아님,1,"-12489,0 +12490,5"
test/widgetbook/ledger_app_version_guidance_test.dart,test/widgetbook/ledger_app_version_guidance_test.dart,A,UI,앱 version guidance의 Widgetbook 시각·interaction 검증,platform/phase별 guidance preview; core version gate는 별도 readiness test가 담당,1,"-0,0 +1,237"
test/widgetbook/ledger_ble_dialog_test.dart,test/widgetbook/ledger_ble_dialog_test.dart,A,UI,BLE picker pane layout 검증,여러 높이에서 dialog가 pane 안에 유지,1,"-0,0 +1,98"
test/widgetbook/ledger_transfer_preview_test.dart,test/widgetbook/ledger_transfer_preview_test.dart,A,UI,Ledger transfer review/edit visual interaction,"draft adjustment disclosure, edit focus, pane centering, leave cancel을 preview fixture로 검사",1,"-0,0 +1,277"
test/widgetbook/ledger_use_cases_test.dart,test/widgetbook/ledger_use_cases_test.dart,A,UI,Ledger 온보딩·recovery·capacity·signing·picker·voting·account-details preview 모음,production surface 렌더링과 isolated preview data를 검사; 실제 transport/기기 기능 증거가 아님,1,"-0,0 +1,813"
windows/runner/CMakeLists.txt,windows/runner/CMakeLists.txt,M,C06,ledger_ble_handler.cpp source와 windowsapp.lib link를 C06에 포함한다.,WinRT BLE adapter 빌드 및 Windows Runtime linkage가 추가됐다.,2,"-10,0 +11 | -114,0 +116"
windows/runner/flutter_window.cpp,windows/runner/flutter_window.cpp,M,C06,LedgerBleHandler 생성/정리와 HandleWindowMessage 전달 hunks만 C06에 포함한다.,Flutter engine messenger에 WinRT handler를 연결하고 UI-thread task message를 전달한다.,3,"-462,0 +463,2 | -498,0 +501 | -512,0 +516,4"
windows/runner/flutter_window.h,windows/runner/flutter_window.h,M,C06,ledger handler include 및 unique_ptr field만 C06에 포함한다.,Windows runner가 LedgerBleHandler 수명을 소유하도록 선언됐다.,2,"-12,0 +13 | -41,0 +43"
windows/runner/ledger_ble_handler.cpp,windows/runner/ledger_ble_handler.cpp,A,C06,파일 전체를 C06 Windows adapter로 둔다.,"WinRT discovery/pairing/GATT, MTU/framing, operation generation, notification/session cleanup 및 Flutter channels를 구현한다.",1,"-0,0 +1,785"
windows/runner/ledger_ble_handler.h,windows/runner/ledger_ble_handler.h,A,C06,Windows handler public interface 전체를 C06에 포함한다.,constructor와 HandleWindowMessage를 통해 runner integration 계약을 정의한다.,1,"-0,0 +1,23"
windows/runner/tests/ledger_ble_protocol_test.cpp,windows/runner/tests/ledger_ble_protocol_test.cpp,A,C06,공용 native protocol/operation gate tests 전체를 C06에 포함한다. C07이 이 계약을 재사용한다.,"APDU framing/assembly, MTU, status parsing, generation cancellation 경계를 검증한다.",1,"-0,0 +1,80"
